Customer_Identifier|Fund_Identifier|Period_Ending|Relationship_Started|Service_Provider_Identifier|Service_Type|TM_AUM_Under_Authority
1|10035923|3/31/2023||||4081.9782
1|10035923|3/31/2023||||-8.3519
1|10035923|3/31/2023||||2079.546
1|10035923|3/31/2023||||589.1173
1|10035923|3/31/2023||||4.2923
1|10035923|3/31/2023||||-5828.9171
1|10035923|3/31/2023||||1170.336
1|10035923|3/31/2023||||-959.9387
1|10035923|3/31/2023||||67.5626
1|10035923|3/31/2023||||12109.7076
1|10035923|3/31/2023||||-1839.376
1|10035923|3/31/2023||||-2127.8099
1|10035923|3/31/2023||||-776.1791
1|10035923|3/31/2023||||7023.0277
1|10035923|3/31/2023||||4605.2066
1|10035923|3/31/2023||||9530.8116
1|10035923|3/31/2023||||1644.6388
1|10035923|3/31/2023||||522.1054
1|10035923|3/31/2023||||1877.6614
1|10035923|3/31/2023||||-3777.2398
1|10035923|3/31/2023||||-4249.0726
1|10035923|3/31/2023||||349.5002
1|10035923|3/31/2023||||-1187.0602
1|10035923|3/31/2023||||-3410.9176
1|10035923|3/31/2023||||-790.557
1|10035923|3/31/2023||||18.6101
1|10035923|3/31/2023||||-18556.2899
1|10035923|3/31/2023||||-452.6511
1|10035923|3/31/2023||||-1515.7851
1|10035923|3/31/2023||||926.9619
1|10035923|3/31/2023||||-188.8676
1|10035923|3/31/2023||||-12930.1112
1|10035923|3/31/2023||||3948.6947
1|10035923|3/31/2023||||1842.5501
1|10035923|3/31/2023||||-3334.8307
1|10035923|3/31/2023||||2046.6531
1|10035923|3/31/2023||||-3.7537
1|10035923|3/31/2023||||357.82
1|10035923|3/31/2023||||-1181.7864
1|10035923|3/31/2023||||140.608
1|10035923|3/31/2023||||-1022.4522
1|10035923|3/31/2023||||-10894.5321
1|10035923|3/31/2023||||-32.8912
1|10035923|3/31/2023||||4353.722
1|10035923|3/31/2023||||-1003.62
1|10035923|3/31/2023||||-6609.4489
1|10035923|3/31/2023||||5628.0927
1|10035923|3/31/2023||||15046.153
1|10035923|3/31/2023||||-246.4046
1|10035923|3/31/2023||||-75.7397
1|10035923|3/31/2023||||176.8578
1|10035923|3/31/2023||||525.3987
1|10035923|3/31/2023||||-354.4111
1|10035923|3/31/2023||||91.1769
1|10035923|3/31/2023||||73.2475
1|10035923|3/31/2023||||-2045.5555
1|10035923|3/31/2023||||-913.2947
1|10035923|3/31/2023||||-3763.6071
1|10035923|3/31/2023||||-3710.2336
1|10035923|3/31/2023||||-1961.4637
1|10035923|3/31/2023||||-3501.591
1|10035923|3/31/2023||||51.6892
1|10035923|3/31/2023||||-247.8017
1|10035923|3/31/2023||||3113.554
1|10035923|3/31/2023||||-812.7586
1|10035923|3/31/2023||||-2169.8815
1|10035923|3/31/2023||||-1059.229
1|10035923|3/31/2023||||-642.7865
1|10035923|3/31/2023||||6520.6448
1|10035923|3/31/2023||||-496.572
1|10035923|3/31/2023||||-1235.6844
1|10035923|3/31/2023||||-955.0628
1|10035923|3/31/2023||||494.8394
1|10035923|3/31/2023||||-10490.5225
1|10035923|3/31/2023||||3128.4771
1|10035923|3/31/2023||||-381.7011
1|10035923|3/31/2023||||-931.9266
1|10035923|3/31/2023||||-3480.5556
1|10035923|3/31/2023||||3833.6163
1|10035923|3/31/2023||||-1347.2542
1|10035923|3/31/2023||||-993.0668
1|10035923|3/31/2023||||165.328
1|10035923|3/31/2023||||-139.6944
1|10035923|3/31/2023||||203.8584
1|10035923|3/31/2023||||-658.5675
1|10035923|3/31/2023||||-53.9668
1|10035923|3/31/2023||||664.5064
1|10035923|3/31/2023||||-533.945
1|10035923|3/31/2023||||360.9196
1|10035923|3/31/2023||||3998.6553
1|10035923|3/31/2023||||-541.3578
1|10035923|3/31/2023||||3521.1361
1|10035923|3/31/2023||||-60.827
1|10035923|3/31/2023||||1603.4119
1|10035923|3/31/2023||||-4362.1734
1|10035923|3/31/2023||||-179.2188
1|10035923|3/31/2023||||618.3523
1|10035923|3/31/2023||||-4361.111
1|10035923|3/31/2023||||876.4148
1|10035923|3/31/2023||||-0.0288
1|10035923|3/31/2023||||-99.4306
1|10035923|3/31/2023||||301.7677
1|10035923|3/31/2023||||150.0567
1|10035923|3/31/2023||||78.7604
1|10035923|3/31/2023||||-137.8104
1|10035923|3/31/2023||||209.9301
1|10035923|3/31/2023||||689.8144
1|10035923|3/31/2023||||19.4127
1|10035923|3/31/2023||||-294.1563
1|10035923|3/31/2023||||124.6103
1|10035923|3/31/2023||||-230.8373
1|10035923|3/31/2023||||336.7777
1|10035923|3/31/2023||||2371.3085
1|10035923|3/31/2023||||28.8996
1|10035923|3/31/2023||||-0.0408
1|10035923|3/31/2023||||2578.5322
1|10035923|3/31/2023||||-5467.6098
1|10035923|3/31/2023||||1231.7153
1|10035923|3/31/2023||||-2665.1731
1|10035923|3/31/2023||||-1083.0475
1|10035923|3/31/2023||||-1395.0039
1|10035923|3/31/2023||||2975.5394
1|10035923|3/31/2023||||-6896.7953
1|10035923|3/31/2023||||-72.4585
1|10035923|3/31/2023||||513.8508
1|10035923|3/31/2023||||36376.2007
1|10035923|3/31/2023||||-30306.9275
1|10035923|3/31/2023||||-663.3601
1|10035923|3/31/2023||||-68.8566
1|10035923|3/31/2023||||-108.348
1|10035923|3/31/2023||||-2210.363
1|10035923|3/31/2023||||-1375.0956
1|10035923|3/31/2023||||665.9579
1|10035923|3/31/2023||||434.1329
1|10035923|3/31/2023||||43062.6426
1|10035923|3/31/2023||||315.8042
1|10035923|3/31/2023||||8751.3312
1|10035923|3/31/2023||||17837.2663
1|10035923|3/31/2023||||-106.3097
1|10035923|3/31/2023||||6503.1777
1|10035923|3/31/2023||||-1076.2663
1|10035923|3/31/2023||||3773.4617
1|10035923|3/31/2023||||-848.839
1|10035923|3/31/2023||||5110.8408
1|10035923|3/31/2023||||-1952.9316
1|10035923|3/31/2023||||-242.7431
1|10035923|3/31/2023||||-1726.5379
1|10035923|3/31/2023||||-8.522
1|10035923|3/31/2023||||-148.8708
1|10035923|3/31/2023||||5163.7036
1|10035923|3/31/2023||||3168.9579
1|10035923|3/31/2023||||-1399.9463
1|10035923|3/31/2023||||2086.3631
1|10035923|3/31/2023||||-2791.4219
1|10035923|3/31/2023||||-875.3886
1|10035923|3/31/2023||||-2810.3087
1|10035923|3/31/2023||||-1111.2795
1|10035923|3/31/2023||||-6701.9907
1|10035923|3/31/2023||||116.6414
1|10035923|3/31/2023||||-535.6791
1|10035923|3/31/2023||||3552.1985
1|10035923|3/31/2023||||0.588
1|10035923|3/31/2023||||405.9611
1|10035923|3/31/2023||||12.4643
1|10035923|3/31/2023||||10266.288
1|10035923|3/31/2023||||8306.2868
1|10035923|3/31/2023||||2927.5222
1|10035923|3/31/2023||||-4715.8271
1|10035923|3/31/2023||||872.0957
1|10035923|3/31/2023||||-262.3493
1|10035923|3/31/2023||||-530.5143
1|10035923|3/31/2023||||-4649.4833
1|10035923|3/31/2023||||397.0473
1|10035923|3/31/2023||||2796.712
1|10035923|3/31/2023||||3990.9776
1|10035923|3/31/2023||||4944.9951
1|10035923|3/31/2023||||81.6382
1|10035923|3/31/2023||||-24.7744
1|10035923|3/31/2023||||-463.7744
1|10035923|3/31/2023||||-1627.103
1|10035923|3/31/2023||||2412.7768
1|10035923|3/31/2023||||18517.4487
1|10035923|3/31/2023||||-1635.9073
1|10035923|3/31/2023||||-701.8883
1|10035923|3/31/2023||||-2710.7993
1|10035923|3/31/2023||||-712.3431
1|10035923|3/31/2023||||49.6245
1|10035923|3/31/2023||||-1033.6044
1|10035923|3/31/2023||||1524.0261
1|10035923|3/31/2023||||-1903.2876
1|10035923|3/31/2023||||1308.7031
1|10035923|3/31/2023||||257.8526
1|10035923|3/31/2023||||44.2403
1|10035923|3/31/2023||||-186.776
1|10035923|3/31/2023||||-521.5314
1|10035923|3/31/2023||||12159.7791
1|10035923|3/31/2023||||1770.3525
1|10035923|3/31/2023||||3750.0771
1|10035923|3/31/2023||||3351.621
1|10035923|3/31/2023||||163.2841
1|10035923|3/31/2023||||1552.8796
1|10035923|3/31/2023||||262.3675
1|10035923|3/31/2023||||84.8422
1|10035923|3/31/2023||||290.7165
1|10035923|3/31/2023||||206.7297
1|10035923|3/31/2023||||2838.1309
1|10035923|3/31/2023||||101.2641
1|10035923|3/31/2023||||2586.4436
1|10035923|3/31/2023||||-3056.7623
1|10035923|3/31/2023||||144.0086
1|10035923|3/31/2023||||-1957.1471
1|10035923|3/31/2023||||5579.5957
1|10035923|3/31/2023||||-394.7698
1|10035923|3/31/2023||||369.0181
1|10035923|3/31/2023||||2009.7452
1|10035923|3/31/2023||||-759.7687
1|10035923|3/31/2023||||64.2337
1|10035923|3/31/2023||||7168.1282
1|10035923|3/31/2023||||-1413.3904
1|10035923|3/31/2023||||-72.7687
1|10035923|3/31/2023||||-524.865
1|10035923|3/31/2023||||-5573.4103
1|10035923|3/31/2023||||34.4761
1|10035923|3/31/2023||||-4231.7189
1|10035923|3/31/2023||||-1880.6364
1|10035923|3/31/2023||||-1487.1938
1|10035923|3/31/2023||||953.3712
1|10035923|3/31/2023||||477.4055
1|10035923|3/31/2023||||94.2542
1|10035923|3/31/2023||||1608.0738
1|10035923|3/31/2023||||14237.6566
1|10035923|3/31/2023||||-142.5164
1|10035923|3/31/2023||||1058.401
1|10035923|3/31/2023||||7692.1512
1|10035923|3/31/2023||||-1873.7849
1|10035923|3/31/2023||||-588.2128
1|10035923|3/31/2023||||10779.361
1|10035923|3/31/2023||||-3974.741
1|10035923|3/31/2023||||-29.4912
1|10035923|3/31/2023||||1031.9286
1|10035923|3/31/2023||||-7258.3787
1|10035923|3/31/2023||||-2510.4491
1|10035923|3/31/2023||||118.0519
1|10035923|3/31/2023||||3442.774
1|10035923|3/31/2023||||-6560.254
1|10035923|3/31/2023||||620.1939
1|10035923|3/31/2023||||-7513.5959
1|10035923|3/31/2023||||21681.576
1|10035923|3/31/2023||||2635.5281
1|10035923|3/31/2023||||-1270.6511
1|10035923|3/31/2023||||-1271.3619
1|10035923|3/31/2023||||3116.4541
1|10035923|3/31/2023||||494.0364
1|10035923|3/31/2023||||155.7863
1|10035923|3/31/2023||||-305.1131
1|10035923|3/31/2023||||193.9387
1|10035923|3/31/2023||||-1479.0987
1|10035923|3/31/2023||||-1605.5327
1|10035923|3/31/2023||||2316.8268
1|10035923|3/31/2023||||-285.3352
1|10035923|3/31/2023||||-3363.8472
1|10035923|3/31/2023||||-5070.9601
1|10035923|3/31/2023||||-9084.8429
1|10035923|3/31/2023||||0.2883
1|10035923|3/31/2023||||1661.6927
1|10035923|3/31/2023||||-17517.4168
1|10035923|3/31/2023||||618.4772
1|10035923|3/31/2023||||-410.695
1|10035923|3/31/2023||||6096.5334
1|10035923|3/31/2023||||424.2488
1|10035923|3/31/2023||||-3668.7378
1|10035923|3/31/2023||||-430.5881
1|10035923|3/31/2023||||115.4441
1|10035923|3/31/2023||||451.3342
1|10035923|3/31/2023||||9369.3861
1|10035923|3/31/2023||||-8703.4806
1|10035923|3/31/2023||||92.6915
1|10035923|3/31/2023||||-22.8713
1|10035923|3/31/2023||||-455.5428
1|10035923|3/31/2023||||1801.7308
1|10035923|3/31/2023||||190.7687
1|10035923|3/31/2023||||-15.9679
1|10035923|3/31/2023||||3132.7598
1|10035923|3/31/2023||||3094.5208
1|10035923|3/31/2023||||-977.2248
1|10035923|3/31/2023||||4579.5732
1|10035923|3/31/2023||||-1217.8712
1|10035923|3/31/2023||||731.3124
1|10035923|3/31/2023||||226.1248
1|10035923|3/31/2023||||11039.3873
1|10035923|3/31/2023||||82.3226
1|10035923|3/31/2023||||-44.4022
1|10035923|3/31/2023||||28.3311
1|10035923|3/31/2023||||69.59
1|10035923|3/31/2023||||-207.1851
1|10035923|3/31/2023||||106.8085
1|10035923|3/31/2023||||-743.9013
1|10035923|3/31/2023||||1396.1815
1|10035923|3/31/2023||||-741.0721
1|10035923|3/31/2023||||-1077.4062
1|10035923|3/31/2023||||-2867.1103
1|10035923|3/31/2023||||3049.8463
1|10035923|3/31/2023||||-41.1123
1|10035923|3/31/2023||||4088.1748
1|10035923|3/31/2023||||22347.1238
1|10035923|3/31/2023||||4238.5397
1|10035923|3/31/2023||||2145.9736
1|10035923|3/31/2023||||587.4138
1|10035923|3/31/2023||||3.8013
1|10035923|3/31/2023||||1948.0185
1|10035923|3/31/2023||||-1066.719
1|10035923|3/31/2023||||-2122.1588
1|10035923|3/31/2023||||-2753.0962
1|10035923|3/31/2023||||2590.2406
1|10035923|3/31/2023||||9821.6402
1|10035923|3/31/2023||||9282.8394
1|10035923|3/31/2023||||1444.7011
1|10035923|3/31/2023||||-1001.4554
1|10035923|3/31/2023||||-1405.4236
1|10035923|3/31/2023||||-2014.0614
1|10035923|3/31/2023||||-2496.5183
1|10035923|3/31/2023||||229.4793
1|10035923|3/31/2023||||238.0008
1|10035923|3/31/2023||||-19948.8619
1|10035923|3/31/2023||||3166.1177
1|10035923|3/31/2023||||10797.7781
1|10035923|3/31/2023||||-89.6673
1|10035923|3/31/2023||||2475.2466
1|10035923|3/31/2023||||14375.8738
1|10035923|3/31/2023||||1607.6995
1|10035923|3/31/2023||||5338.9134
1|10035923|3/31/2023||||-126.9731
1|10035923|3/31/2023||||43.1345
1|10035923|3/31/2023||||-291.5064
1|10035923|3/31/2023||||-784.955
1|10035923|3/31/2023||||-977.236
1|10035923|3/31/2023||||613.4668
1|10035923|3/31/2023||||5557.1102
1|10035923|3/31/2023||||-1635.0381
1|10035923|3/31/2023||||494.9033
1|10035923|3/31/2023||||-178.8745
1|10035923|3/31/2023||||255.1926
1|10035923|3/31/2023||||-3872.3785
1|10035923|3/31/2023||||-1.9584
1|10035923|3/31/2023||||12873.406
1|10035923|3/31/2023||||-9506.5752
1|10035923|3/31/2023||||-1280.0678
1|10035923|3/31/2023||||-922.8076
1|10035923|3/31/2023||||304.3365
1|10035923|3/31/2023||||6744.0476
1|10035923|3/31/2023||||1420.8465
1|10035923|3/31/2023||||5870.1794
1|10035923|3/31/2023||||-0.0312
1|10035923|3/31/2023||||-22.5092
1|10035923|3/31/2023||||-132.7169
1|10035923|3/31/2023||||732.3228
1|10035923|3/31/2023||||63.4625
1|10035923|3/31/2023||||5794.6498
1|10035923|3/31/2023||||2315.6842
1|10035923|3/31/2023||||4350.5799
1|10035923|3/31/2023||||-570.1589
1|10035923|3/31/2023||||-15321.8303
1|10035923|3/31/2023||||-203.0545
1|10035923|3/31/2023||||1776.1764
1|10035923|3/31/2023||||-1901.3215
1|10035923|3/31/2023||||-961.7509
1|10035923|3/31/2023||||2162.4053
1|10035923|3/31/2023||||8224.8125
1|10035923|3/31/2023||||-580.1839
1|10035923|3/31/2023||||3335.6556
1|10035923|3/31/2023||||705.7
1|10035923|3/31/2023||||-9098.0542
1|10035923|3/31/2023||||-128.0106
1|10035923|3/31/2023||||4662.5323
1|10035923|3/31/2023||||260.3399
1|10035923|3/31/2023||||345.4011
1|10035923|3/31/2023||||13281.83
1|10035923|3/31/2023||||221.9986
1|10035923|3/31/2023||||-132.7403
1|10035923|3/31/2023||||533.0474
1|10035923|3/31/2023||||11005.1471
1|10035923|3/31/2023||||-1111.3901
1|10035923|3/31/2023||||3578.8395
1|10035923|3/31/2023||||2032.0078
1|10035923|3/31/2023||||301.7251
1|10035923|3/31/2023||||-205.0614
1|10035923|3/31/2023||||1029.9723
1|10035923|3/31/2023||||-3523.9584
1|10035923|3/31/2023||||204.7379
1|10035923|3/31/2023||||-2190.9699
1|10035923|3/31/2023||||47.1254
1|10035923|3/31/2023||||-202.0617
1|10035923|3/31/2023||||-111.8336
1|10035923|3/31/2023||||-3442.2342
1|10035923|3/31/2023||||-1128.9503
1|10035923|3/31/2023||||-14710.5697
1|10035923|3/31/2023||||-370.9992
1|10035923|3/31/2023||||3479.0133
1|10035923|3/31/2023||||-752.9821
1|10035923|3/31/2023||||-214.7825
1|10035923|3/31/2023||||-2042.411
1|10035923|3/31/2023||||446.0838
1|10035923|3/31/2023||||-1004.8913
1|10035923|3/31/2023||||228.4338
1|10035923|3/31/2023||||746.3553
1|10035923|3/31/2023||||-6988.5357
1|10035923|3/31/2023||||1428.4753
1|10035923|3/31/2023||||1566.5368
1|10035923|3/31/2023||||3797.5215
1|10035923|3/31/2023||||60.4817
1|10035923|3/31/2023||||243.331
1|10035923|3/31/2023||||-3731.1668
1|10035923|3/31/2023||||231.0772
1|10035923|3/31/2023||||-7094.298
1|10035923|3/31/2023||||135.6186
1|10035923|3/31/2023||||-508.599
1|10035923|3/31/2023||||-294.3652
1|10035923|3/31/2023||||1863.1355
1|10035923|3/31/2023||||1707.0586
1|10035923|3/31/2023||||-4002.4531
1|10035923|3/31/2023||||395.544
1|10035923|3/31/2023||||1884.5892
1|10035923|3/31/2023||||970.0215
1|10035923|3/31/2023||||4178.0417
1|10035923|3/31/2023||||1870.8566
1|10035923|3/31/2023||||-7335.3394
1|10035923|3/31/2023||||-883.0047
1|10035923|3/31/2023||||-26.7864
1|10035923|3/31/2023||||-113.2301
1|10035923|3/31/2023||||-1861.3521
1|10035923|3/31/2023||||-199.9873
1|10035923|3/31/2023||||-26.5565
1|10035923|3/31/2023||||-29.9222
1|10035923|3/31/2023||||-253.5414
1|10035923|3/31/2023||||-201.9242
1|10035923|3/31/2023||||-12.3709
1|10035923|3/31/2023||||632.4785
1|10035923|3/31/2023||||-9481.2056
1|10035923|3/31/2023||||-2957.7746
1|10035923|3/31/2023||||-13822.6003
1|10035923|3/31/2023||||3563.0938
1|10035923|3/31/2023||||-7653.5322
1|10035923|3/31/2023||||19.3486
1|10035923|3/31/2023||||-1107.0991
1|10035923|3/31/2023||||-4052.4144
1|10035923|3/31/2023||||1203.9301
1|10035923|3/31/2023||||10267.6456
1|10035923|3/31/2023||||-2288.7026
1|10035923|3/31/2023||||675.4718
1|10035923|3/31/2023||||-319.7414
1|10035923|3/31/2023||||145.3602
1|10035923|3/31/2023||||-3292.7874
1|10035923|3/31/2023||||5695.904
1|10035923|3/31/2023||||169.4568
1|10035923|3/31/2023||||-398.1071
1|10035923|3/31/2023||||576.2612
1|10035923|3/31/2023||||-476.7083
1|10035923|3/31/2023||||-1380.9896
1|10035923|3/31/2023||||3538.4303
1|10035923|3/31/2023||||-2997.7572
1|10035923|3/31/2023||||336.374
1|10035923|3/31/2023||||-663.7279
1|10035923|3/31/2023||||-15649.4508
1|10035923|3/31/2023||||51.03
1|10035923|3/31/2023||||1427.9492
1|10035923|3/31/2023||||-705.5006
1|10035923|3/31/2023||||-805.2282
1|10035923|3/31/2023||||226.1016
1|10035923|3/31/2023||||11563.3273
1|10035923|3/31/2023||||-574.7715
1|10035923|3/31/2023||||174.859
1|10035923|3/31/2023||||2458.2484
1|10035923|3/31/2023||||1138.3511
1|10035923|3/31/2023||||-20.316
1|10035923|3/31/2023||||-330.3182
1|10035923|3/31/2023||||64.3362
1|10035923|3/31/2023||||9113.6889
1|10035923|3/31/2023||||-2193.029
1|10035923|3/31/2023||||-4291.3618
1|10035923|3/31/2023||||1904.4864
1|10035923|3/31/2023||||4490.6053
1|10035923|3/31/2023||||184.3153
1|10035923|3/31/2023||||4525.5364
1|10035923|3/31/2023||||-510.6464
1|10035923|3/31/2023||||26.3254
1|10035923|3/31/2023||||34.8014
1|10035923|3/31/2023||||-4902.6922
1|10035923|3/31/2023||||-286.4473
1|10035923|3/31/2023||||1080.3523
1|10035923|3/31/2023||||336.079
1|10035923|3/31/2023||||-4015.3609
1|10035923|3/31/2023||||-3702.0262
1|10035923|3/31/2023||||-9317.2168
1|10035923|3/31/2023||||-58.1403
1|10035923|3/31/2023||||5383.5781
1|10035923|3/31/2023||||796.0774
1|10035923|3/31/2023||||553.2443
1|10035923|3/31/2023||||148.7726
1|10035923|3/31/2023||||-843.3556
1|10035923|3/31/2023||||-229.2939
1|10035923|3/31/2023||||-90.1058
1|10035923|3/31/2023||||3195.2664
1|10035923|3/31/2023||||-2536.6445
1|10035923|3/31/2023||||1144.8861
1|10035923|3/31/2023||||139.1349
1|10035923|3/31/2023||||4370.0323
1|10035923|3/31/2023||||-2705.9276
1|10035923|3/31/2023||||-437.9455
1|10035923|3/31/2023||||2350.0492
1|10035923|3/31/2023||||8253.1086
1|10035923|3/31/2023||||-646.2574
1|10035923|3/31/2023||||-20695.2457
1|10035923|3/31/2023||||2270.7105
1|10035923|3/31/2023||||919.3859
1|10035923|3/31/2023||||1812.0761
1|10035923|3/31/2023||||-779.0035
1|10035923|3/31/2023||||3150.6871
1|10035923|3/31/2023||||57.0184
1|10035923|3/31/2023||||-1567.3118
1|10035923|3/31/2023||||-423.2523
1|10035923|3/31/2023||||-1541.8506
1|10035923|3/31/2023||||-3416.3483
1|10035923|3/31/2023||||-865.1593
1|10035923|3/31/2023||||12395.4184
1|10035923|3/31/2023||||-14.6091
1|10035923|3/31/2023||||4434.1674
1|10035923|3/31/2023||||10908.473
1|10035923|3/31/2023||||-144.5401
1|10035923|3/31/2023||||1948.5898
1|10035923|3/31/2023||||-2848.6815
1|10035923|3/31/2023||||1025.4871
1|10035923|3/31/2023||||-1806.4569
1|10035923|3/31/2023||||-56.719
1|10035923|3/31/2023||||-733.9701
1|10035923|3/31/2023||||944.1731
1|10035923|3/31/2023||||-1531.9765
1|10035923|3/31/2023||||-1844.1751
1|10035923|3/31/2023||||1568.6328
1|10035923|3/31/2023||||-5933.9203
1|10035923|3/31/2023||||6335.615
1|10035923|3/31/2023||||326.6484
1|10035923|3/31/2023||||1220.2267
1|10035923|3/31/2023||||-449.1239
1|10035923|3/31/2023||||297.6921
1|10035923|3/31/2023||||-1229.6782
1|10035923|3/31/2023||||-7285.5619
1|10035923|3/31/2023||||-204.1331
1|10035923|3/31/2023||||-4421.9009
1|10035923|3/31/2023||||5316.1962
1|10035923|3/31/2023||||528.1936
1|10035923|3/31/2023||||-1692.2299
1|10035923|3/31/2023||||-1407.7544
1|10035923|3/31/2023||||-41.064
1|10035923|3/31/2023||||-432.7155
1|10035923|3/31/2023||||2757.137
1|10035923|3/31/2023||||7556.0797
1|10035923|3/31/2023||||-5278.9764
1|10035923|3/31/2023||||3580.8779
1|10035923|3/31/2023||||-3312.4435
1|10035923|3/31/2023||||-294.2517
1|10035923|3/31/2023||||3384.2609
1|10035923|3/31/2023||||2755.9619
1|10035923|3/31/2023||||840.4076
1|10035923|3/31/2023||||29.185
1|10035923|3/31/2023||||67.0922
1|10035923|3/31/2023||||15517.6412
1|10035923|3/31/2023||||15534.7745
1|10035923|3/31/2023||||-4221.4085
1|10035923|3/31/2023||||1442.4156
1|10035923|3/31/2023||||27.2791
1|10035923|3/31/2023||||270.0541
1|10035923|3/31/2023||||32.9254
1|10035923|3/31/2023||||1061.9487
1|10035923|3/31/2023||||2960.6919
1|10035923|3/31/2023||||-634.3787
1|10035923|3/31/2023||||-4500.9039
1|10035923|3/31/2023||||357.3905
1|10035923|3/31/2023||||512.2619
1|10035923|3/31/2023||||-46.0039
1|10035923|3/31/2023||||-5133.9078
1|10035923|3/31/2023||||-24.8573
1|10035923|3/31/2023||||254.6112
1|10035923|3/31/2023||||4297.5331
1|10035923|3/31/2023||||-654.5788
1|10035923|3/31/2023||||-9651.4078
1|10035923|3/31/2023||||-185.6157
1|10035923|3/31/2023||||2738.9849
1|10035923|3/31/2023||||100.9537
1|10035923|3/31/2023||||-1331.6776
1|10035923|3/31/2023||||5163.5228
1|10035923|3/31/2023||||8641.9135
1|10035923|3/31/2023||||95.4227
1|10035923|3/31/2023||||116.98
1|10035923|3/31/2023||||-2371.1785
1|10035923|3/31/2023||||3246.559
1|10035923|3/31/2023||||5828.6673
1|10035923|3/31/2023||||20617.4582
1|10035923|3/31/2023||||-4305.9488
1|10035923|3/31/2023||||812.1337
1|10035923|3/31/2023||||-12300.3206
1|10035923|3/31/2023||||-136.0297
1|10035923|3/31/2023||||501.3574
1|10035923|3/31/2023||||858.7452
1|10035923|3/31/2023||||-134.1072
1|10035923|3/31/2023||||1504.6501
1|10035923|3/31/2023||||768.429
1|10035923|3/31/2023||||1439.7238
1|10035923|3/31/2023||||4244.1449
1|10035923|3/31/2023||||159.7415
1|10035923|3/31/2023||||928.6842
1|10035923|3/31/2023||||-735.3494
1|10035923|3/31/2023||||766.4266
1|10035923|3/31/2023||||-94.1364
1|10035923|3/31/2023||||271.2453
1|10035923|3/31/2023||||-143.3289
1|10035923|3/31/2023||||2421.1518
1|10035923|3/31/2023||||-13169.6734
1|10035923|3/31/2023||||-1312.8437
1|10035923|3/31/2023||||-417.8509
1|10035923|3/31/2023||||-1694.4857
1|10035923|3/31/2023||||-61.4568
1|10035923|3/31/2023||||84.3324
1|10035923|3/31/2023||||-444.6375
1|10035923|3/31/2023||||1377.5169
1|10035923|3/31/2023||||-33.1932
1|10035923|3/31/2023||||-492.4845
1|10035923|3/31/2023||||847.4569
1|10035923|3/31/2023||||375.0715
1|10035923|3/31/2023||||-25.3652
1|10035923|3/31/2023||||-1157.5917
1|10035923|3/31/2023||||12.2256
1|10035923|3/31/2023||||1705.5276
1|10035923|3/31/2023||||-1957.8095
1|10035923|3/31/2023||||-8331.7447
1|10035923|3/31/2023||||300.8601
1|10035923|3/31/2023||||985.0142
1|10035923|3/31/2023||||717.3968
1|10035923|3/31/2023||||3860.9789
1|10035923|3/31/2023||||234.3405
1|10035923|3/31/2023||||-1974.2632
1|10035923|3/31/2023||||-1072.1269
1|10035923|3/31/2023||||3233.5886
1|10035923|3/31/2023||||6347.5286
1|10035923|3/31/2023||||-8090.9298
1|10035923|3/31/2023||||-435.8599
1|10035923|3/31/2023||||-651.2307
1|10035923|3/31/2023||||3304.5034
1|10035923|3/31/2023||||3108.4515
1|10035923|3/31/2023||||4773.7998
1|10035923|3/31/2023||||290.2482
1|10035923|3/31/2023||||-5580.2604
1|10035923|3/31/2023||||-577.7745
1|10035923|3/31/2023||||-42.8376
1|10035923|3/31/2023||||-709.121
1|10035923|3/31/2023||||224.1665
1|10035923|3/31/2023||||-177.6199
1|10035923|3/31/2023||||43.4693
1|10035923|3/31/2023||||139.1121
1|10035923|3/31/2023||||-737.0186
1|10035923|3/31/2023||||-249.6154
1|10035923|3/31/2023||||162.738
1|10035923|3/31/2023||||-7089.834
1|10035923|3/31/2023||||1465.8906
1|10035923|3/31/2023||||318.8658
1|10035923|3/31/2023||||-15.4393
1|10035923|3/31/2023||||-521.6832
1|10035923|3/31/2023||||413.393
1|10035923|3/31/2023||||3994.3824
1|10035923|3/31/2023||||15.7648
1|10035923|3/31/2023||||-3164.727
1|10035923|3/31/2023||||4602.206
1|10035923|3/31/2023||||1975.5301
1|10035923|3/31/2023||||1557.3376
1|10035923|3/31/2023||||-14612.5157
1|10035923|3/31/2023||||-831.2486
1|10035923|3/31/2023||||-437.4724
1|10035923|3/31/2023||||-4433.2666
1|10035923|3/31/2023||||2664.1681
1|10035923|3/31/2023||||-40.4894
1|10035923|3/31/2023||||-2871.121
1|10035923|3/31/2023||||-2275.1271
1|10035923|3/31/2023||||-1440.0046
1|10035923|3/31/2023||||350.8111
1|10035923|3/31/2023||||-214.6301
1|10035923|3/31/2023||||2071.8276
1|10035923|3/31/2023||||-4431.901
1|10035923|3/31/2023||||-9014.0234
1|10035923|3/31/2023||||-57.1891
1|10035923|3/31/2023||||5382.7556
1|10035923|3/31/2023||||-5920.9199
1|10035923|3/31/2023||||-963.5358
1|10035923|3/31/2023||||-59.6849
1|10035923|3/31/2023||||-1219.4843
1|10035923|3/31/2023||||-4961.8992
1|10035923|3/31/2023||||508.5926
1|10035923|3/31/2023||||578.1297
1|10035923|3/31/2023||||1324.6467
1|10035923|3/31/2023||||4292.8101
1|10035923|3/31/2023||||-186.652
1|10035923|3/31/2023||||-1079.7422
